book,bookLabel,title,authorLabel
http://www.wikidata.org/entity/Q1918047,Mommie Dearest,Mommie Dearest,Christina Crawford
http://www.wikidata.org/entity/Q1887393,Malina,Malina,Ingeborg Bachmann
http://www.wikidata.org/entity/Q1895605,L.A. Confidential,L.A. Confidential,James Ellroy
http://www.wikidata.org/entity/Q1897870,The Color Purple,The Color Purple,Alice Walker
http://www.wikidata.org/entity/Q1947542,Morella,Morella,Edgar Allan Poe
http://www.wikidata.org/entity/Q2003985,Wolverine,,Chris Claremont
http://www.wikidata.org/entity/Q1795631,Moonfleet,Moonfleet,J. Meade Falkner
http://www.wikidata.org/entity/Q2042919,The Adventure of the Dancing Men,The Adventure of the Dancing Men,Arthur Conan Doyle
http://www.wikidata.org/entity/Q2107910,We Need to Talk About Kevin,We Need to Talk About Kevin,Lionel Shriver
http://www.wikidata.org/entity/Q1971450,Soldiers of Salamis,Soldados de Salamina mina eh eh,Javier Cercas
http://www.wikidata.org/entity/Q1935913,The Princess Bride,The Princess Bride,William Goldman
http://www.wikidata.org/entity/Q1886997,Herbert West—Reanimator,Herbert West–Reanimator,H. P. Lovecraft
http://www.wikidata.org/entity/Q2136755,On Her Majesty's Secret Service,On Her Majesty's Secret Service,Ian Fleming
http://www.wikidata.org/entity/Q1934257,Laughter in the Dark,Камера обскура,Vladimir Nabokov
http://www.wikidata.org/entity/Q1936382,Mr Midshipman Easy,,Frederick Marryat
http://www.wikidata.org/entity/Q2074335,The Prime of Miss Jean Brodie,The Prime of Miss Jean Brodie,Muriel Spark
http://www.wikidata.org/entity/Q2052363,A Moveable Feast,A Moveable Feast,Ernest Hemingway
http://www.wikidata.org/entity/Q1998813,The Honorary Consul,The Honorary Consul,Graham Greene
http://www.wikidata.org/entity/Q2104523,Dreamers,,Knut Hamsun
http://www.wikidata.org/entity/Q2335348,Noises Off,Noises Off,Michael Frayn
http://www.wikidata.org/entity/Q2418926,Planet of the Apes,La Planète des singes,Pierre Boulle
http://www.wikidata.org/entity/Q2276817,Moderato Cantabile,Moderato cantabile,Marguerite Duras
http://www.wikidata.org/entity/Q2305113,The Diary of Anne Frank,,Pancho Villa
http://www.wikidata.org/entity/Q2258908,The Human Stain,The Human Stain,Philip Roth
http://www.wikidata.org/entity/Q2311068,City of Joy,La cité de la joie,Dominique Lapierre
http://www.wikidata.org/entity/Q2397134,The Sailor Who Fell from Grace with the Sea,午後の曳航,Yukio Mishima
http://www.wikidata.org/entity/Q2344424,The Bachelor Girl,La Garçonne,Victor Margueritte
http://www.wikidata.org/entity/Q2193304,Q2193304,,Jan Guillou
http://www.wikidata.org/entity/Q2305113,The Diary of Anne Frank,,Estrada
http://www.wikidata.org/entity/Q2357151,Pluk van de Petteflet,,Annie M.G. Schmidt
http://www.wikidata.org/entity/Q2253999,Three Meters Above the Sky,Tre metri sopra il cielo,Federico Moccia
http://www.wikidata.org/entity/Q2388084,"King, Queen, Knave","Korol', dama, valet",Vladimir Nabokov
http://www.wikidata.org/entity/Q2297144,The Positronic Man,The Positronic Man,Isaac Asimov
http://www.wikidata.org/entity/Q2203351,Back to Roissy,,Anne Desclos
http://www.wikidata.org/entity/Q2415058,The Wanderers,The Wanderers,Richard Price
http://www.wikidata.org/entity/Q2376852,We Were Soldiers Once… And Young,We Were Soldiers Once… And Young,Hal Moore
http://www.wikidata.org/entity/Q2252261,Jarhead,Jarhead,Anthony Swofford
http://www.wikidata.org/entity/Q2305113,The Diary of Anne Frank,,Frances Goodrich
http://www.wikidata.org/entity/Q2320903,Fantastic Mr Fox,Fantastic Mr Fox,Roald Dahl
http://www.wikidata.org/entity/Q2320903,Fantastic Mr Fox,A zer azeria!,Roald Dahl
http://www.wikidata.org/entity/Q2320903,Fantastic Mr Fox,Azeri harrigarria,Roald Dahl
http://www.wikidata.org/entity/Q2320903,Fantastic Mr Fox,Super-Azeri,Roald Dahl
http://www.wikidata.org/entity/Q2382344,Little Golden Books,,
http://www.wikidata.org/entity/Q2281600,The Autobiography of Malcolm X,The Autobiography of Malcolm X,Malcolm X
http://www.wikidata.org/entity/Q2437572,"To Sir, With Love","""To Sir, With Love""",E. R. Braithwaite
http://www.wikidata.org/entity/Q2346673,Dragons of Autumn Twilight,Dragons of Autumn Twilight,Tracy Hickman
http://www.wikidata.org/entity/Q2356919,The Informer,,Liam O'Flaherty
http://www.wikidata.org/entity/Q2362527,Barnaby Rudge,Barnaby Rudge,Charles Dickens
http://www.wikidata.org/entity/Q2437717,Under the Tuscan Sun,Under the Tuscan Sun,Frances Mayes
http://www.wikidata.org/entity/Q2316684,canon of Sherlock Holmes,,Arthur Conan Doyle
http://www.wikidata.org/entity/Q2388084,"King, Queen, Knave","Король, дама, валет",Vladimir Nabokov
http://www.wikidata.org/entity/Q2379553,Pharaoh,Faraon,Bolesław Prus
http://www.wikidata.org/entity/Q2333195,Stars and Bars,Stars and Bars,William Boyd
http://www.wikidata.org/entity/Q2307461,Left Behind,Left Behind,Tim LaHaye
http://www.wikidata.org/entity/Q2382904,Amphibian Man,Человек-амфибия,Alexander Belyayev
http://www.wikidata.org/entity/Q2349576,Quiet Days in Clichy,Quiet Days in Clichy,Henry Miller
http://www.wikidata.org/entity/Q2269371,Factotum,Factotum,Charles Bukowski
http://www.wikidata.org/entity/Q2358616,The Thief and the Dogs,اللص والكلاب,Naguib Mahfouz
http://www.wikidata.org/entity/Q2264555,All the President's Men,All the President's Men,Bob Woodward
http://www.wikidata.org/entity/Q2257964,The Terminal Man,The Terminal Man,Michael Crichton
http://www.wikidata.org/entity/Q2297144,The Positronic Man,The Positronic Man,Robert Silverberg
http://www.wikidata.org/entity/Q2264850,The Citadel,The Citadel,A. J. Cronin
http://www.wikidata.org/entity/Q2305113,The Diary of Anne Frank,,Albert Hackett
http://www.wikidata.org/entity/Q2413618,Expedition,,Wayne Barlowe
http://www.wikidata.org/entity/Q2307461,Left Behind,Left Behind,Jerry B. Jenkins
http://www.wikidata.org/entity/Q2348190,Pollyanna,Pollyanna,Eleanor H. Porter
http://www.wikidata.org/entity/Q2367919,The Lurking Fear,The Lurking Fear,H. P. Lovecraft
http://www.wikidata.org/entity/Q2334297,De Jantjes,,Herman Bouber
http://www.wikidata.org/entity/Q2443714,Women in Love,Women in Love,D. H. Lawrence
http://www.wikidata.org/entity/Q2346673,Dragons of Autumn Twilight,Dragons of Autumn Twilight,Margaret Weis
http://www.wikidata.org/entity/Q2443779,Children of the Corn,Children of the Corn,Stephen King
http://www.wikidata.org/entity/Q2284057,"Girl, Interrupted","""Girl, Interrupted""",Susanna Kaysen
http://www.wikidata.org/entity/Q2412668,The Male Animal,,Elliott Nugent
http://www.wikidata.org/entity/Q2296752,Aunt Julia and the Scriptwriter,La tía Julia y el escribidor,Mario Vargas Llosa
http://www.wikidata.org/entity/Q2387225,Bridget Jones's Diary,Bridget Jones's Diary,Helen Fielding
http://www.wikidata.org/entity/Q2411893,The Body Snatcher,The Body Snatcher,Robert Louis Stevenson
http://www.wikidata.org/entity/Q2443193,Topaz,Topaz,Leon Uris
http://www.wikidata.org/entity/Q2281600,The Autobiography of Malcolm X,The Autobiography of Malcolm X,Alex Haley
http://www.wikidata.org/entity/Q2298778,Our Man in Havana,Our Man in Havana,Graham Greene
http://www.wikidata.org/entity/Q2254384,Black Robe,Black Robe,Brian Moore
http://www.wikidata.org/entity/Q2412668,The Male Animal,,James Thurber
http://www.wikidata.org/entity/Q2428779,The Golden Egg,Het Gouden Ei,Tim Krabbé
http://www.wikidata.org/entity/Q2246971,Kitchen,キッチン,Banana Yoshimoto
http://www.wikidata.org/entity/Q2305113,The Diary of Anne Frank,,Pánfilo de Narváez
http://www.wikidata.org/entity/Q2302824,Alraune,Alraune. Die Geschichte eines lebendigen Wesens,Hanns Heinz Ewers
http://www.wikidata.org/entity/Q2190850,The Howling,The Howling,Gary Brandner
http://www.wikidata.org/entity/Q2344912,The Mist,The Mist,Stephen King
http://www.wikidata.org/entity/Q2389340,Fire in the Steppe,Pan Wołodyjowski,Henryk Sienkiewicz
http://www.wikidata.org/entity/Q2247155,Fabiola,Fabiola,Nicholas Patrick Stephen Wiseman
http://www.wikidata.org/entity/Q2379240,Dubrovsky,Дубровский,Alexander Pushkin
http://www.wikidata.org/entity/Q2357729,The Damned Utd,The Damned Utd,David Peace
http://www.wikidata.org/entity/Q2264555,All the President's Men,All the President's Men,Carl Bernstein
http://www.wikidata.org/entity/Q2441302,The Return of Tarzan,The Return of Tarzan,Edgar Rice Burroughs
http://www.wikidata.org/entity/Q2268151,Wide Sargasso Sea,Wide Sargasso Sea,Jean Rhys
http://www.wikidata.org/entity/Q2376852,We Were Soldiers Once… And Young,We Were Soldiers Once… And Young,Joseph L. Galloway
http://www.wikidata.org/entity/Q2255134,The Trial of Mary Dugan,,Bayard Veiller
http://www.wikidata.org/entity/Q2277829,Catriona,Catriona,Robert Louis Stevenson
http://www.wikidata.org/entity/Q2354342,The Makioka Sisters,細雪,Jun'ichirō Tanizaki
http://www.wikidata.org/entity/Q2269564,The Virgin Suicides,The Virgin Suicides,Jeffrey Eugenides
http://www.wikidata.org/entity/Q2328959,El clan de blox fruits y liffy,The Clan of the Cave Bear,Jean M. Auel
http://www.wikidata.org/entity/Q2349094,Kidnapped,Kidnapped,Robert Louis Stevenson
http://www.wikidata.org/entity/Q2276761,Shamo,,Izō Hashimoto
http://www.wikidata.org/entity/Q2251594,Under the Greenwood Tree,Under the Greenwood Tree,Thomas Hardy
http://www.wikidata.org/entity/Q2304825,Puppet on a Chain,Puppet on a Chain,Alistair MacLean
http://www.wikidata.org/entity/Q2387918,For the Term of His Natural Life,For the Term of His Natural Life,Marcus Clarke
http://www.wikidata.org/entity/Q2338040,The Bostonians,The Bostonians,Henry James
http://www.wikidata.org/entity/Q2426986,The Gadfly,The Gadfly,Ethel Lilian Voynich
http://www.wikidata.org/entity/Q2412167,Empire of the Sun,Empire of the Sun,J. G. Ballard
http://www.wikidata.org/entity/Q2446285,Pippi Longstocking,Pippi Långstrump,Astrid Lindgren
http://www.wikidata.org/entity/Q2312238,My Michael,מיכאל שלי,Amos Oz
http://www.wikidata.org/entity/Q2372773,Devil in a Blue Dress,Devil in a Blue Dress,Walter Mosley
http://www.wikidata.org/entity/Q2275587,The Killer Inside Me,,Jim Thompson
http://www.wikidata.org/entity/Q2343169,The Mayor of Casterbridge,,Thomas Hardy
http://www.wikidata.org/entity/Q2264889,The Wide Window,The Wide Window,Daniel Handler
http://www.wikidata.org/entity/Q2404359,Almayer's Folly,Almayer's Folly,Joseph Conrad
http://www.wikidata.org/entity/Q2411700,The Adventures of the Little Onion,Le avventure di Cipollino,Gianni Rodari
http://www.wikidata.org/entity/Q2293888,A Civil Action,A Civil Action,Jonathan Harr
http://www.wikidata.org/entity/Q2270341,Double Indemnity,Double Indemnity,James M. Cain
http://www.wikidata.org/entity/Q2268391,A Wrinkle in Time,Wrinkle in Time,Madeleine L'Engle
http://www.wikidata.org/entity/Q2708811,A Case of Need,A Case of Need,Michael Crichton
http://www.wikidata.org/entity/Q2632121,Bio Booster Armor Guyver,,Yoshiki Takaya
http://www.wikidata.org/entity/Q2670634,Turks Fruit (novel),,Jan Wolkers
http://www.wikidata.org/entity/Q2499287,Cold Mountain,Cold Mountain,Charles Frazier
http://www.wikidata.org/entity/Q2743592,"“Surely You're Joking, Mr. Feynman!”","“Surely You're Joking, Mr. Feynman!”",Richard Feynman
http://www.wikidata.org/entity/Q2567606,Flowers in the Attic,Flowers in the Attic,V. C. Andrews
http://www.wikidata.org/entity/Q2717053,A Night to Remember,A Night to Remembe=edfhjiopd,Walter Lord
http://www.wikidata.org/entity/Q2614675,The Yacoubian Building,Imarat Yaqubian,Alaa Al Aswany
http://www.wikidata.org/entity/Q2712800,Cousin Bette,La Cousine Bette,Honoré de Balzac
http://www.wikidata.org/entity/Q2734297,Tai-Pan,Tai-Pan,James Clavell
http://www.wikidata.org/entity/Q2491076,Hideous Kinky,Hideous Kinky,Esther Freud
http://www.wikidata.org/entity/Q2597794,Q2597794,Les Fantômes du chapelier,Georges Simenon
http://www.wikidata.org/entity/Q2629554,Ask the Dust,,John Fante
http://www.wikidata.org/entity/Q2759785,The Men in Black,,Lowell Cunningham
http://www.wikidata.org/entity/Q2574830,The Curious Case of Benjamin Button,,F. Scott Fitzgerald
http://www.wikidata.org/entity/Q2572480,The Amityville Horror,The Amityville Horror,Jay Anson
http://www.wikidata.org/entity/Q2561149,The Darkroom of Damocles,De donkere kamer van Damokles,Willem Frederik Hermans
http://www.wikidata.org/entity/Q2573255,The Day Lasts More Than a Hundred Years,И дольше века длится день,Chinghiz Aitmatov
http://www.wikidata.org/entity/Q2494608,Despair,Отчаяние,Vladimir Nabokov
http://www.wikidata.org/entity/Q2632297,Johnny Got His Gun,Johnny Got His Gun,Dalton Trumbo
http://www.wikidata.org/entity/Q2747986,Billy Liar,Billy Liar,Keith Waterhouse
http://www.wikidata.org/entity/Q2738156,Jumanji,Jumanji,Chris Van Allsburg
http://www.wikidata.org/entity/Q2743585,The Sheik,The Sheik,Edith Maude Hull
http://www.wikidata.org/entity/Q2708153,When Knighthood Was in Flower,When Knighthood Was in Flower,Charles Major
http://www.wikidata.org/entity/Q2621164,Captain Blood,Captain Blood,Rafael Sabatini
http://www.wikidata.org/entity/Q2531205,The Beautiful and Damned,The Beautiful and Damned,F. Scott Fitzgerald
http://www.wikidata.org/entity/Q2622732,The Mermaid Chair,The Mermaid Chair,Sue Monk Kidd
http://www.wikidata.org/entity/Q2697201,Q2697201,Terreur à San Salvador,Gérard de Villiers
http://www.wikidata.org/entity/Q2756710,Thaïs,Thaïs,Anatole France
http://www.wikidata.org/entity/Q2743592,"“Surely You're Joking, Mr. Feynman!”","“Surely You're Joking, Mr. Feynman!”",Ralph Leighton
http://www.wikidata.org/entity/Q2740773,Black Like Me,Black Like Me,John Howard Griffin
http://www.wikidata.org/entity/Q2518676,The Bone Collector,The Bone Collector,Jeffery Deaver
http://www.wikidata.org/entity/Q2543777,Wiseguy,Wiseguy,Nicholas Pileggi
http://www.wikidata.org/entity/Q2563691,The Mystery of the Yellow Room,Le mystère de la chambre jaune,Gaston Leroux
http://www.wikidata.org/entity/Q2558373,Freaky Friday,Freaky Friday,Mary Rodgers
http://www.wikidata.org/entity/Q2573817,His Last Bow,His Last Bow,Arthur Conan Doyle
http://www.wikidata.org/entity/Q2648546,"Abraham Lincoln, Vampire Hunter","""Abraham Lincoln, Vampire Hunter""",Seth Grahame-Smith
http://www.wikidata.org/entity/Q2531250,The Man Who Fell to Earth,,Walter Tevis
http://www.wikidata.org/entity/Q2700616,The Old Curiosity Shop,The Old Curiosity Shop,Charles Dickens
http://www.wikidata.org/entity/Q2525525,The Agony and the Ecstasy,The Agony and the Ecstasy,Irving Stone
http://www.wikidata.org/entity/Q2736439,Dark Water,,Kōji Suzuki
http://www.wikidata.org/entity/Q2635106,The Deluge,Potop,Henryk Sienkiewicz
http://www.wikidata.org/entity/Q2649794,The Spook's Apprentice,The Spook's Apprentice,Joseph Delaney
http://www.wikidata.org/entity/Q2631705,The Guns of Navarone,The Guns of Navarone,Alistair MacLean
http://www.wikidata.org/entity/Q2615930,The Master of Ballantrae,The Master of Ballantrae,Robert Louis Stevenson
http://www.wikidata.org/entity/Q2707103,The Boys from Brazil,The Boys from Brazil,Ira Levin
http://www.wikidata.org/entity/Q2533282,On Love,De l'amour,Stendhal
http://www.wikidata.org/entity/Q2635878,Les amitiés particulières,Les Amitiés particulières,Roger Peyrefitte
http://www.wikidata.org/entity/Q2718922,The Adventure of Charles Augustus Milverton,The Adventure of Charles Augustus Milverton,Arthur Conan Doyle
http://www.wikidata.org/entity/Q2641481,The Pianist,Śmierć miasta,Władysław Szpilman
http://www.wikidata.org/entity/Q2739184,God's Little Acre,God's Little Acre,Erskine Caldwell
http://www.wikidata.org/entity/Q2596046,The Blood of the Walsungs,Wälsungenblut,Thomas Mann
http://www.wikidata.org/entity/Q2746500,Ender's Shadow,Ender's Shadow,Orson Scott Card
http://www.wikidata.org/entity/Q2746500,Ender's Shadow,La Stratégie de l’ombre,Orson Scott Card
http://www.wikidata.org/entity/Q2571011,Big Sur,Big Sur,Jack Kerouac
http://www.wikidata.org/entity/Q2714888,Day Watch,Дневной дозор,Sergey Lukyanenko
http://www.wikidata.org/entity/Q2725082,Captain Alatriste,Las aventuras del capitán Alatriste,Arturo Pérez-Reverte
http://www.wikidata.org/entity/Q2498844,The City of Ember,The City of Ember,Jeanne DuPrau
http://www.wikidata.org/entity/Q2520460,Mourning Becomes Electra,,Eugene O'Neill
http://www.wikidata.org/entity/Q2661615,"Eat, Pray, Love","Eat, Pray, Love",Elizabeth Gilbert
http://www.wikidata.org/entity/Q2610868,The Hours,The Hours,Michael Cunningham
http://www.wikidata.org/entity/Q2725345,Becket ou l'Honneur de Dieu,,Jean Anouilh
http://www.wikidata.org/entity/Q2699263,Brokeback Mountain,Brokeback Mountain,Annie Proulx
http://www.wikidata.org/entity/Q2604087,Airport,Airport,Arthur Hailey
http://www.wikidata.org/entity/Q2568542,Frost/Nixon,,Peter Morgan
http://www.wikidata.org/entity/Q2612004,The Mangler,,Stephen King
http://www.wikidata.org/entity/Q2712899,“What Do You Care What Other People Think?”,“What Do You Care What Other People Think?”,Richard Feynman
http://www.wikidata.org/entity/Q2557709,Spring Snow,春の雪,Yukio Mishima
http://www.wikidata.org/entity/Q2807240,The Deep End of the Ocean,The Deep End of the Ocean,Jacquelyn Mitchard
http://www.wikidata.org/entity/Q2501845,Lamiel,Lamiel,Stendhal
http://www.wikidata.org/entity/Q2617634,69,69 sixty nine,Ryū Murakami
http://www.wikidata.org/entity/Q2568091,Q2568091,,Luis Sepúlveda
http://www.wikidata.org/entity/Q2633138,Batman,Batman,Tom King
http://www.wikidata.org/entity/Q2707531,Portnoy's Complaint,Portnoy's Complaint,Philip Roth
http://www.wikidata.org/entity/Q2739687,Myra Breckinridge,Myra Breckinridge,Gore Vidal
http://www.wikidata.org/entity/Q2610619,The Eagle of the Ninth,The Eagle of the Ninth,Rosemary Sutcliff
http://www.wikidata.org/entity/Q2759523,Green Eggs and Ham,Green Eggs and Ham,Dr. Seuss
http://www.wikidata.org/entity/Q2518946,The Temple of the Golden Pavilion,金閣寺,Yukio Mishima
http://www.wikidata.org/entity/Q2595865,A Few Good Men,,Aaron Sorkin
http://www.wikidata.org/entity/Q2776448,My Ántonia,My Ántonia,Willa Cather
http://www.wikidata.org/entity/Q2633138,Batman,Batman,Bob Kane
http://www.wikidata.org/entity/Q2661598,The Magellanic Cloud,Obłok Magellana,Stanisław Lem
http://www.wikidata.org/entity/Q2507282,The World According to Garp,The World According to Garp,John Irving
http://www.wikidata.org/entity/Q2571637,"Secret Window, Secret Garden",,Stephen King
